im_name,accuracy,psnr,snr
Tsukuba_f_0_55_4.png,88.59,14.17,7.38
Tsukuba_f_0_55_5.png,88.59,14.17,7.38
Tsukuba_f_0_55_6.png,88.61,14.17,7.38
Tsukuba_f_0_55_7.png,88.59,14.17,7.38
Tsukuba_f_0_55_8.png,88.61,14.17,7.38
Tsukuba_f_0_55_9.png,88.55,14.15,7.36
Tsukuba_f_0_56_0.png,88.6,14.17,7.38
Tsukuba_f_0_56_1.png,88.6,14.17,7.38
Tsukuba_f_0_56_10.png,88.92,14.17,7.38
Tsukuba_f_0_56_11.png,86.26,13.66,6.87
Tsukuba_f_0_56_12.png,88.82,14.22,7.43
Tsukuba_f_0_56_13.png,88.59,14.17,7.38
Tsukuba_f_0_56_14.png,88.64,14.17,7.39
Tsukuba_f_0_56_15.png,88.49,14.16,7.37
Tsukuba_f_0_56_16.png,87.25,16.23,9.44
Tsukuba_f_0_56_17.png,91.36,13.86,7.08
Tsukuba_f_0_56_18.png,88.6,14.17,7.38
Tsukuba_f_0_56_2.png,88.6,14.17,7.38
Tsukuba_f_0_56_3.png,88.6,14.17,7.38
Tsukuba_f_0_56_4.png,88.59,14.17,7.38
Tsukuba_f_0_56_5.png,88.59,14.17,7.38
Tsukuba_f_0_56_6.png,88.61,14.17,7.38
Tsukuba_f_0_56_7.png,88.59,14.16,7.38
Tsukuba_f_0_56_8.png,88.61,14.17,7.38
Tsukuba_f_0_56_9.png,88.53,14.15,7.36
Tsukuba_f_0_57_0.png,88.6,14.17,7.38
Tsukuba_f_0_57_1.png,88.6,14.17,7.38
Tsukuba_f_0_57_10.png,88.77,14.16,7.37
Tsukuba_f_0_57_11.png,86.81,13.68,6.89
Tsukuba_f_0_57_12.png,88.74,14.18,7.4
Tsukuba_f_0_57_13.png,88.59,14.17,7.38
Tsukuba_f_0_57_14.png,88.64,14.17,7.39
Tsukuba_f_0_57_15.png,88.49,14.16,7.37
Tsukuba_f_0_57_16.png,87.25,16.23,9.44
Tsukuba_f_0_57_17.png,88.6,14.17,7.38
Tsukuba_f_0_57_18.png,88.6,14.17,7.38
Tsukuba_f_0_57_2.png,88.6,14.17,7.38
Tsukuba_f_0_57_3.png,88.6,14.17,7.38
Tsukuba_f_0_57_4.png,88.6,14.17,7.38
Tsukuba_f_0_57_5.png,88.61,14.17,7.38
Tsukuba_f_0_57_6.png,88.63,14.17,7.38
Tsukuba_f_0_57_7.png,88.65,14.17,7.38
Tsukuba_f_0_57_8.png,88.67,14.18,7.39
Tsukuba_f_0_57_9.png,88.47,14.14,7.35
Tsukuba_f_0_58_0.png,88.6,14.17,7.38
Tsukuba_f_0_58_1.png,88.6,14.17,7.38
Tsukuba_f_0_58_10.png,88.83,14.17,7.38
Tsukuba_f_0_58_11.png,86.59,13.58,6.79
Tsukuba_f_0_58_12.png,88.7,14.18,7.39
Tsukuba_f_0_58_13.png,88.59,14.17,7.38
Tsukuba_f_0_58_14.png,88.64,14.18,7.39
Tsukuba_f_0_58_15.png,88.5,14.16,7.38
Tsukuba_f_0_58_16.png,87.16,16.29,9.5
Tsukuba_f_0_58_17.png,88.6,14.17,7.38
Tsukuba_f_0_58_18.png,88.6,14.17,7.38
Tsukuba_f_0_58_2.png,88.6,14.17,7.38
Tsukuba_f_0_58_3.png,88.6,14.17,7.38
Tsukuba_f_0_58_4.png,88.6,14.17,7.38
Tsukuba_f_0_58_5.png,88.61,14.17,7.38
Tsukuba_f_0_58_6.png,88.64,14.17,7.38
Tsukuba_f_0_58_7.png,88.65,14.17,7.38
Tsukuba_f_0_58_8.png,88.67,14.17,7.39
Tsukuba_f_0_58_9.png,88.47,14.14,7.35
Tsukuba_f_0_59_0.png,88.6,14.17,7.38
Tsukuba_f_0_59_1.png,88.6,14.17,7.38
Tsukuba_f_0_59_10.png,88.8,14.16,7.37
Tsukuba_f_0_59_11.png,86.2,13.49,6.7
Tsukuba_f_0_59_12.png,88.59,14.15,7.36
Tsukuba_f_0_59_13.png,88.59,14.17,7.38
Tsukuba_f_0_59_14.png,88.64,14.17,7.39
Tsukuba_f_0_59_15.png,88.49,14.16,7.37
Tsukuba_f_0_59_16.png,87.14,16.3,9.51
Tsukuba_f_0_59_17.png,88.6,14.17,7.38
Tsukuba_f_0_59_18.png,88.6,14.17,7.38
Tsukuba_f_0_59_2.png,88.6,14.17,7.38
Tsukuba_f_0_59_3.png,88.6,14.17,7.38
Tsukuba_f_0_59_4.png,88.6,14.17,7.38
Tsukuba_f_0_59_5.png,88.61,14.17,7.38
Tsukuba_f_0_59_6.png,88.64,14.17,7.38
Tsukuba_f_0_59_7.png,88.67,14.17,7.39
Tsukuba_f_0_59_8.png,88.69,14.18,7.39
Tsukuba_f_0_59_9.png,88.49,14.15,7.36
Tsukuba_f_0_5_0.png,88.6,14.17,7.38
Tsukuba_f_0_5_1.png,88.6,14.17,7.38
Tsukuba_f_0_5_10.png,88.59,14.17,7.38
Tsukuba_f_0_5_11.png,88.59,14.17,7.38
Tsukuba_f_0_5_12.png,88.6,14.17,7.38
Tsukuba_f_0_5_13.png,88.78,14.2,7.41
Tsukuba_f_0_5_14.png,88.68,14.17,7.38
Tsukuba_f_0_5_15.png,88.99,14.22,7.43
Tsukuba_f_0_5_16.png,87.33,15.82,9.04
Tsukuba_f_0_5_17.png,83.25,12.64,5.85
Tsukuba_f_0_5_18.png,88.61,14.18,7.39
Tsukuba_f_0_5_2.png,88.6,14.17,7.38
Tsukuba_f_0_5_3.png,88.6,14.17,7.38
Tsukuba_f_0_5_4.png,88.6,14.17,7.38
Tsukuba_f_0_5_5.png,88.6,14.17,7.38
Tsukuba_f_0_5_6.png,88.59,14.17,7.38
Tsukuba_f_0_5_7.png,88.6,14.17,7.38
Tsukuba_f_0_5_8.png,88.6,14.17,7.38
Tsukuba_f_0_5_9.png,88.6,14.17,7.38
Tsukuba_f_0_60_0.png,88.6,14.17,7.38
Tsukuba_f_0_60_1.png,88.6,14.17,7.38
Tsukuba_f_0_60_10.png,88.73,14.15,7.37
Tsukuba_f_0_60_11.png,86.04,13.47,6.68
Tsukuba_f_0_60_12.png,88.56,14.14,7.35
Tsukuba_f_0_60_13.png,88.6,14.17,7.38
Tsukuba_f_0_60_14.png,88.64,14.17,7.39
Tsukuba_f_0_60_15.png,88.59,14.17,7.39
Tsukuba_f_0_60_16.png,87.58,16.37,9.59
Tsukuba_f_0_60_17.png,88.6,14.17,7.38
Tsukuba_f_0_60_18.png,88.6,14.17,7.38
Tsukuba_f_0_60_2.png,88.6,14.17,7.38
Tsukuba_f_0_60_3.png,88.6,14.17,7.38
Tsukuba_f_0_60_4.png,88.6,14.17,7.38
Tsukuba_f_0_60_5.png,88.61,14.17,7.38
Tsukuba_f_0_60_6.png,88.64,14.17,7.38
Tsukuba_f_0_60_7.png,88.67,14.17,7.39
Tsukuba_f_0_60_8.png,88.69,14.18,7.39
Tsukuba_f_0_60_9.png,88.49,14.15,7.36
Tsukuba_f_0_61_0.png,88.6,14.17,7.38
Tsukuba_f_0_61_1.png,88.6,14.17,7.38
Tsukuba_f_0_61_10.png,88.75,14.16,7.37
Tsukuba_f_0_61_11.png,86.46,13.46,6.68
Tsukuba_f_0_61_12.png,88.56,14.13,7.34
Tsukuba_f_0_61_13.png,88.6,14.17,7.38
Tsukuba_f_0_61_14.png,88.64,14.17,7.39
Tsukuba_f_0_61_15.png,88.6,14.18,7.39
Tsukuba_f_0_61_16.png,88.44,16.07,9.28
Tsukuba_f_0_61_17.png,88.6,14.17,7.38
Tsukuba_f_0_61_18.png,88.6,14.17,7.38
Tsukuba_f_0_61_2.png,88.6,14.17,7.38
Tsukuba_f_0_61_3.png,88.6,14.17,7.38
Tsukuba_f_0_61_4.png,88.6,14.17,7.38
Tsukuba_f_0_61_5.png,88.62,14.17,7.38
Tsukuba_f_0_61_6.png,88.64,14.18,7.39
Tsukuba_f_0_61_7.png,88.67,14.17,7.39
Tsukuba_f_0_61_8.png,88.7,14.18,7.39
Tsukuba_f_0_61_9.png,88.57,14.16,7.38
Tsukuba_f_0_62_0.png,88.6,14.17,7.38
Tsukuba_f_0_62_1.png,88.6,14.17,7.38
Tsukuba_f_0_62_10.png,88.76,14.16,7.37
Tsukuba_f_0_62_11.png,86.71,13.48,6.69
Tsukuba_f_0_62_12.png,88.48,14.11,7.32
Tsukuba_f_0_62_13.png,88.6,14.17,7.38
Tsukuba_f_0_62_14.png,88.64,14.17,7.39
Tsukuba_f_0_62_15.png,88.6,14.18,7.39
Tsukuba_f_0_62_16.png,88.44,16.06,9.27
Tsukuba_f_0_62_17.png,88.6,14.17,7.38
Tsukuba_f_0_62_18.png,88.6,14.17,7.38
Tsukuba_f_0_62_2.png,88.6,14.17,7.38
Tsukuba_f_0_62_3.png,88.6,14.17,7.38
Tsukuba_f_0_62_4.png,88.6,14.17,7.38
Tsukuba_f_0_62_5.png,88.62,14.17,7.38
Tsukuba_f_0_62_6.png,88.64,14.18,7.39
Tsukuba_f_0_62_7.png,88.67,14.17,7.39
Tsukuba_f_0_62_8.png,88.7,14.18,7.39
Tsukuba_f_0_62_9.png,88.57,14.17,7.38
Tsukuba_f_0_63_0.png,88.6,14.17,7.38
Tsukuba_f_0_63_1.png,88.6,14.17,7.38
Tsukuba_f_0_63_10.png,88.75,14.39,7.6
Tsukuba_f_0_63_11.png,87.48,14.39,7.6
Tsukuba_f_0_63_12.png,86.42,13.63,6.85
Tsukuba_f_0_63_13.png,88.6,14.17,7.38
Tsukuba_f_0_63_14.png,88.6,14.17,7.38
Tsukuba_f_0_63_15.png,88.6,14.17,7.38
Tsukuba_f_0_63_16.png,88.6,14.17,7.38
Tsukuba_f_0_63_17.png,88.6,14.17,7.38
Tsukuba_f_0_63_18.png,88.6,14.17,7.38
Tsukuba_f_0_63_2.png,88.6,14.17,7.38
Tsukuba_f_0_63_3.png,88.6,14.17,7.38
Tsukuba_f_0_63_4.png,88.6,14.17,7.38
Tsukuba_f_0_63_5.png,88.6,14.17,7.38
Tsukuba_f_0_63_6.png,88.61,14.18,7.39
Tsukuba_f_0_63_7.png,88.62,14.18,7.39
Tsukuba_f_0_63_8.png,88.71,14.21,7.42
Tsukuba_f_0_63_9.png,88.67,14.25,7.46
Tsukuba_f_0_6_0.png,88.6,14.17,7.38
Tsukuba_f_0_6_1.png,88.6,14.17,7.38
Tsukuba_f_0_6_10.png,88.59,14.17,7.38
Tsukuba_f_0_6_11.png,88.59,14.17,7.38
Tsukuba_f_0_6_12.png,88.6,14.17,7.38
Tsukuba_f_0_6_13.png,88.78,14.2,7.41
Tsukuba_f_0_6_14.png,88.68,14.17,7.38
Tsukuba_f_0_6_15.png,88.99,14.22,7.43
Tsukuba_f_0_6_16.png,87.33,15.82,9.04
Tsukuba_f_0_6_17.png,83.25,12.64,5.85
Tsukuba_f_0_6_18.png,88.61,14.18,7.39
Tsukuba_f_0_6_2.png,88.6,14.17,7.38
Tsukuba_f_0_6_3.png,88.6,14.17,7.38
Tsukuba_f_0_6_4.png,88.6,14.17,7.38
Tsukuba_f_0_6_5.png,88.6,14.17,7.38
Tsukuba_f_0_6_6.png,88.59,14.17,7.38
Tsukuba_f_0_6_7.png,88.6,14.17,7.38
Tsukuba_f_0_6_8.png,88.6,14.17,7.38
Tsukuba_f_0_6_9.png,88.6,14.17,7.38
Tsukuba_f_0_7_0.png,88.6,14.17,7.38
Tsukuba_f_0_7_1.png,88.6,14.17,7.38
Tsukuba_f_0_7_10.png,88.59,14.17,7.38
Tsukuba_f_0_7_11.png,88.59,14.17,7.38
Tsukuba_f_0_7_12.png,88.6,14.17,7.38
Tsukuba_f_0_7_13.png,88.78,14.2,7.41
Tsukuba_f_0_7_14.png,88.68,14.17,7.38
Tsukuba_f_0_7_15.png,88.99,14.22,7.43
Tsukuba_f_0_7_16.png,87.33,15.82,9.04
Tsukuba_f_0_7_17.png,83.25,12.64,5.85
Tsukuba_f_0_7_18.png,88.61,14.18,7.39
Tsukuba_f_0_7_2.png,88.6,14.17,7.38
Tsukuba_f_0_7_3.png,88.6,14.17,7.38
Tsukuba_f_0_7_4.png,88.6,14.17,7.38
Tsukuba_f_0_7_5.png,88.6,14.17,7.38
Tsukuba_f_0_7_6.png,88.59,14.17,7.38
Tsukuba_f_0_7_7.png,88.59,14.17,7.38
Tsukuba_f_0_7_8.png,88.6,14.17,7.38
Tsukuba_f_0_7_9.png,88.59,14.17,7.38
Tsukuba_f_0_8_0.png,88.6,14.17,7.38
Tsukuba_f_0_8_1.png,88.6,14.17,7.38
Tsukuba_f_0_8_10.png,88.77,14.27,7.48
Tsukuba_f_0_8_11.png,87.21,13.76,6.97
Tsukuba_f_0_8_12.png,88.67,13.66,6.87
Tsukuba_f_0_8_13.png,88.6,14.17,7.38
Tsukuba_f_0_8_14.png,88.6,14.17,7.38
Tsukuba_f_0_8_15.png,88.6,14.18,7.39
Tsukuba_f_0_8_16.png,88.6,14.17,7.38
Tsukuba_f_0_8_17.png,88.6,14.17,7.38
Tsukuba_f_0_8_18.png,88.6,14.17,7.38
Tsukuba_f_0_8_2.png,88.6,14.17,7.38
Tsukuba_f_0_8_3.png,88.6,14.17,7.38
Tsukuba_f_0_8_4.png,88.6,14.17,7.38
Tsukuba_f_0_8_5.png,88.61,14.17,7.38
Tsukuba_f_0_8_6.png,88.63,14.18,7.39
Tsukuba_f_0_8_7.png,88.66,14.18,7.39
Tsukuba_f_0_8_8.png,88.75,14.21,7.42
Tsukuba_f_0_8_9.png,88.63,14.21,7.42
Tsukuba_f_0_9_0.png,88.6,14.17,7.38
Tsukuba_f_0_9_1.png,88.6,14.17,7.38
Tsukuba_f_0_9_10.png,88.59,14.17,7.38
Tsukuba_f_0_9_11.png,88.59,14.17,7.38
Tsukuba_f_0_9_12.png,88.6,14.17,7.38
Tsukuba_f_0_9_13.png,88.78,14.2,7.41
Tsukuba_f_0_9_14.png,88.68,14.17,7.38
Tsukuba_f_0_9_15.png,88.99,14.22,7.43
Tsukuba_f_0_9_16.png,87.33,15.82,9.04
Tsukuba_f_0_9_17.png,83.25,12.64,5.85
Tsukuba_f_0_9_18.png,88.62,14.18,7.39
Tsukuba_f_0_9_2.png,88.6,14.17,7.38
Tsukuba_f_0_9_3.png,88.6,14.17,7.38
Tsukuba_f_0_9_4.png,88.6,14.17,7.38
Tsukuba_f_0_9_5.png,88.6,14.17,7.38
Tsukuba_f_0_9_6.png,88.59,14.17,7.38
Tsukuba_f_0_9_7.png,88.59,14.17,7.38
Tsukuba_f_0_9_8.png,88.6,14.17,7.38
Tsukuba_f_0_9_9.png,88.59,14.17,7.38
Tsukuba_f_1_0_0.png,88.6,14.17,7.38
Tsukuba_f_1_0_1.png,88.6,14.17,7.38
Tsukuba_f_1_0_10.png,88.6,14.17,7.38
Tsukuba_f_1_0_11.png,88.6,14.17,7.38
Tsukuba_f_1_0_12.png,88.6,14.17,7.38
Tsukuba_f_1_0_13.png,88.6,14.17,7.38
Tsukuba_f_1_0_14.png,88.6,14.17,7.38
Tsukuba_f_1_0_15.png,88.6,14.17,7.38
Tsukuba_f_1_0_16.png,88.6,14.17,7.38
Tsukuba_f_1_0_17.png,88.6,14.17,7.38
Tsukuba_f_1_0_18.png,88.6,14.17,7.38
Tsukuba_f_1_0_2.png,88.6,14.17,7.38
Tsukuba_f_1_0_3.png,88.6,14.17,7.38
Tsukuba_f_1_0_4.png,88.6,14.17,7.38
Tsukuba_f_1_0_5.png,88.6,14.17,7.38
Tsukuba_f_1_0_6.png,88.6,14.17,7.38
Tsukuba_f_1_0_7.png,88.6,14.17,7.38
Tsukuba_f_1_0_8.png,88.6,14.17,7.38
Tsukuba_f_1_0_9.png,88.6,14.17,7.38
Tsukuba_f_1_10_0.png,88.6,14.17,7.38
Tsukuba_f_1_10_1.png,88.6,14.17,7.38
Tsukuba_f_1_10_10.png,88.59,14.17,7.38
Tsukuba_f_1_10_11.png,88.58,14.17,7.38
Tsukuba_f_1_10_12.png,88.6,14.17,7.38
Tsukuba_f_1_10_13.png,88.78,14.2,7.41
Tsukuba_f_1_10_14.png,88.68,14.17,7.38
Tsukuba_f_1_10_15.png,88.99,14.22,7.43
Tsukuba_f_1_10_16.png,87.33,15.82,9.04
Tsukuba_f_1_10_17.png,83.25,12.64,5.85
Tsukuba_f_1_10_18.png,88.62,14.18,7.39
Tsukuba_f_1_10_2.png,88.6,14.17,7.38
Tsukuba_f_1_10_3.png,88.6,14.17,7.38
Tsukuba_f_1_10_4.png,88.6,14.17,7.38
Tsukuba_f_1_10_5.png,88.6,14.17,7.38
Tsukuba_f_1_10_6.png,88.59,14.17,7.38
Tsukuba_f_1_10_7.png,88.59,14.17,7.38
Tsukuba_f_1_10_8.png,88.6,14.17,7.38
Tsukuba_f_1_10_9.png,88.59,14.17,7.38
Tsukuba_f_1_11_0.png,88.6,14.17,7.38
Tsukuba_f_1_11_1.png,88.6,14.17,7.38
Tsukuba_f_1_11_10.png,88.59,14.17,7.38
Tsukuba_f_1_11_11.png,88.58,14.17,7.38
Tsukuba_f_1_11_12.png,88.6,14.17,7.38
Tsukuba_f_1_11_13.png,88.78,14.2,7.41
Tsukuba_f_1_11_14.png,88.68,14.17,7.38
Tsukuba_f_1_11_15.png,88.99,14.22,7.43
Tsukuba_f_1_11_16.png,87.33,15.82,9.04
Tsukuba_f_1_11_17.png,83.25,12.64,5.85
Tsukuba_f_1_11_18.png,88.62,14.18,7.39
Tsukuba_f_1_11_2.png,88.6,14.17,7.38
Tsukuba_f_1_11_3.png,88.6,14.17,7.38
Tsukuba_f_1_11_4.png,88.6,14.17,7.38
Tsukuba_f_1_11_5.png,88.6,14.17,7.38
Tsukuba_f_1_11_6.png,88.59,14.17,7.38
Tsukuba_f_1_11_7.png,88.59,14.17,7.38
Tsukuba_f_1_11_8.png,88.6,14.17,7.38
Tsukuba_f_1_11_9.png,88.58,14.17,7.38
Tsukuba_f_1_12_0.png,88.6,14.17,7.38
Tsukuba_f_1_12_1.png,88.6,14.17,7.38
Tsukuba_f_1_12_10.png,88.59,14.17,7.38
Tsukuba_f_1_12_11.png,88.58,14.17,7.38
Tsukuba_f_1_12_12.png,88.6,14.17,7.38
Tsukuba_f_1_12_13.png,88.78,14.2,7.41
Tsukuba_f_1_12_14.png,88.68,14.17,7.38
Tsukuba_f_1_12_15.png,88.99,14.22,7.43
Tsukuba_f_1_12_16.png,87.33,15.82,9.04
Tsukuba_f_1_12_17.png,83.25,12.64,5.85
Tsukuba_f_1_12_18.png,88.62,14.18,7.39
Tsukuba_f_1_12_2.png,88.6,14.17,7.38
Tsukuba_f_1_12_3.png,88.6,14.17,7.38
Tsukuba_f_1_12_4.png,88.6,14.17,7.38
Tsukuba_f_1_12_5.png,88.6,14.17,7.38
Tsukuba_f_1_12_6.png,88.59,14.17,7.38
Tsukuba_f_1_12_7.png,88.59,14.17,7.38
Tsukuba_f_1_12_8.png,88.6,14.17,7.38
Tsukuba_f_1_12_9.png,88.58,14.17,7.38
Tsukuba_f_1_13_0.png,88.6,14.17,7.38
Tsukuba_f_1_13_1.png,88.6,14.17,7.38
Tsukuba_f_1_13_10.png,88.59,14.17,7.38
Tsukuba_f_1_13_11.png,88.58,14.17,7.38
Tsukuba_f_1_13_12.png,88.6,14.17,7.38
Tsukuba_f_1_13_13.png,88.78,14.2,7.41
Tsukuba_f_1_13_14.png,88.68,14.17,7.38
Tsukuba_f_1_13_15.png,88.99,14.22,7.43
Tsukuba_f_1_13_16.png,87.33,15.82,9.04
Tsukuba_f_1_13_17.png,83.25,12.64,5.85
Tsukuba_f_1_13_18.png,88.62,14.18,7.39
Tsukuba_f_1_13_2.png,88.6,14.17,7.38
Tsukuba_f_1_13_3.png,88.6,14.17,7.38
Tsukuba_f_1_13_4.png,88.6,14.17,7.38
Tsukuba_f_1_13_5.png,88.6,14.17,7.38
Tsukuba_f_1_13_6.png,88.59,14.17,7.38
Tsukuba_f_1_13_7.png,88.59,14.17,7.38
Tsukuba_f_1_13_8.png,88.6,14.17,7.38
Tsukuba_f_1_13_9.png,88.58,14.17,7.38
Tsukuba_f_1_14_0.png,88.6,14.17,7.38
Tsukuba_f_1_14_1.png,88.6,14.17,7.38
Tsukuba_f_1_14_10.png,88.59,14.17,7.38
Tsukuba_f_1_14_11.png,88.58,14.17,7.38
Tsukuba_f_1_14_12.png,88.6,14.17,7.38
Tsukuba_f_1_14_13.png,88.78,14.2,7.41
Tsukuba_f_1_14_14.png,88.68,14.17,7.38
Tsukuba_f_1_14_15.png,88.99,14.22,7.43
Tsukuba_f_1_14_16.png,87.33,15.82,9.04
Tsukuba_f_1_14_17.png,83.25,12.64,5.85
Tsukuba_f_1_14_18.png,88.62,14.18,7.39
Tsukuba_f_1_14_2.png,88.6,14.17,7.38
Tsukuba_f_1_14_3.png,88.6,14.17,7.38
Tsukuba_f_1_14_4.png,88.6,14.17,7.38
Tsukuba_f_1_14_5.png,88.6,14.17,7.38
Tsukuba_f_1_14_6.png,88.59,14.17,7.38
Tsukuba_f_1_14_7.png,88.59,14.17,7.38
Tsukuba_f_1_14_8.png,88.6,14.17,7.38
Tsukuba_f_1_14_9.png,88.58,14.17,7.38
Tsukuba_f_1_15_0.png,88.6,14.17,7.38
Tsukuba_f_1_15_1.png,88.6,14.17,7.38
Tsukuba_f_1_15_10.png,88.59,14.17,7.38
Tsukuba_f_1_15_11.png,88.58,14.17,7.38
Tsukuba_f_1_15_12.png,88.6,14.17,7.38
Tsukuba_f_1_15_13.png,88.78,14.2,7.41
Tsukuba_f_1_15_14.png,88.68,14.17,7.38
Tsukuba_f_1_15_15.png,88.99,14.22,7.43
Tsukuba_f_1_15_16.png,87.33,15.82,9.04
Tsukuba_f_1_15_17.png,83.25,12.64,5.85
Tsukuba_f_1_15_18.png,88.62,14.18,7.39
Tsukuba_f_1_15_2.png,88.6,14.17,7.38
Tsukuba_f_1_15_3.png,88.6,14.17,7.38
Tsukuba_f_1_15_4.png,88.6,14.17,7.38
Tsukuba_f_1_15_5.png,88.6,14.17,7.38
Tsukuba_f_1_15_6.png,88.59,14.17,7.38
Tsukuba_f_1_15_7.png,88.59,14.17,7.38
Tsukuba_f_1_15_8.png,88.6,14.17,7.38
Tsukuba_f_1_15_9.png,88.58,14.17,7.38
Tsukuba_f_1_16_0.png,88.6,14.17,7.38
Tsukuba_f_1_16_1.png,88.6,14.17,7.38
Tsukuba_f_1_16_10.png,88.59,14.17,7.38
Tsukuba_f_1_16_11.png,88.58,14.17,7.38
Tsukuba_f_1_16_12.png,88.6,14.17,7.38
Tsukuba_f_1_16_13.png,88.78,14.2,7.41
Tsukuba_f_1_16_14.png,88.68,14.17,7.38
Tsukuba_f_1_16_15.png,88.99,14.22,7.43
Tsukuba_f_1_16_16.png,87.33,15.82,9.04
Tsukuba_f_1_16_17.png,83.25,12.64,5.85
Tsukuba_f_1_16_18.png,88.62,14.18,7.39
Tsukuba_f_1_16_2.png,88.6,14.17,7.38
Tsukuba_f_1_16_3.png,88.6,14.17,7.38
Tsukuba_f_1_16_4.png,88.6,14.17,7.38
Tsukuba_f_1_16_5.png,88.6,14.17,7.38
Tsukuba_f_1_16_6.png,88.59,14.17,7.38
Tsukuba_f_1_16_7.png,88.59,14.17,7.38
Tsukuba_f_1_16_8.png,88.6,14.17,7.38
Tsukuba_f_1_16_9.png,88.58,14.17,7.38
Tsukuba_f_1_17_0.png,88.6,14.17,7.38
Tsukuba_f_1_17_1.png,88.6,14.17,7.38
Tsukuba_f_1_17_10.png,88.59,14.17,7.38
Tsukuba_f_1_17_11.png,88.58,14.17,7.38
Tsukuba_f_1_17_12.png,88.6,14.17,7.38
Tsukuba_f_1_17_13.png,88.78,14.2,7.41
Tsukuba_f_1_17_14.png,88.68,14.17,7.38
Tsukuba_f_1_17_15.png,88.99,14.22,7.43
Tsukuba_f_1_17_16.png,87.33,15.82,9.04
Tsukuba_f_1_17_17.png,83.25,12.64,5.85
Tsukuba_f_1_17_18.png,88.62,14.18,7.39
Tsukuba_f_1_17_2.png,88.6,14.17,7.38
Tsukuba_f_1_17_3.png,88.6,14.17,7.38
Tsukuba_f_1_17_4.png,88.6,14.17,7.38
Tsukuba_f_1_17_5.png,88.6,14.17,7.38
Tsukuba_f_1_17_6.png,88.59,14.17,7.38
Tsukuba_f_1_17_7.png,88.59,14.17,7.38
Tsukuba_f_1_17_8.png,88.6,14.17,7.38
Tsukuba_f_1_17_9.png,88.58,14.17,7.38
Tsukuba_f_1_18_0.png,88.6,14.17,7.38
Tsukuba_f_1_18_1.png,88.6,14.17,7.38
Tsukuba_f_1_18_10.png,88.59,14.17,7.38
Tsukuba_f_1_18_11.png,88.57,14.17,7.38
Tsukuba_f_1_18_12.png,88.6,14.17,7.38
Tsukuba_f_1_18_13.png,88.78,14.2,7.41
Tsukuba_f_1_18_14.png,88.68,14.17,7.38
Tsukuba_f_1_18_15.png,88.99,14.22,7.43
Tsukuba_f_1_18_16.png,87.33,15.82,9.04
Tsukuba_f_1_18_17.png,83.25,12.64,5.85
Tsukuba_f_1_18_18.png,88.63,14.18,7.39
Tsukuba_f_1_18_2.png,88.6,14.17,7.38
Tsukuba_f_1_18_3.png,88.6,14.17,7.38
Tsukuba_f_1_18_4.png,88.6,14.17,7.38
Tsukuba_f_1_18_5.png,88.6,14.17,7.38
Tsukuba_f_1_18_6.png,88.59,14.17,7.38
Tsukuba_f_1_18_7.png,88.59,14.17,7.38
Tsukuba_f_1_18_8.png,88.59,14.17,7.38
Tsukuba_f_1_18_9.png,88.58,14.17,7.38
Tsukuba_f_1_19_0.png,88.6,14.17,7.38
Tsukuba_f_1_19_1.png,88.6,14.17,7.38
Tsukuba_f_1_19_10.png,88.75,14.31,7.52
Tsukuba_f_1_19_11.png,87.01,13.91,7.12
Tsukuba_f_1_19_12.png,88.35,13.58,6.79
Tsukuba_f_1_19_13.png,88.6,14.17,7.38
Tsukuba_f_1_19_14.png,88.6,14.17,7.38
Tsukuba_f_1_19_15.png,88.6,14.17,7.39
Tsukuba_f_1_19_16.png,88.6,14.17,7.38
Tsukuba_f_1_19_17.png,88.6,14.17,7.38
Tsukuba_f_1_19_18.png,88.6,14.17,7.38
Tsukuba_f_1_19_2.png,88.6,14.17,7.38
Tsukuba_f_1_19_3.png,88.6,14.17,7.38
Tsukuba_f_1_19_4.png,88.6,14.17,7.38
Tsukuba_f_1_19_5.png,88.61,14.17,7.38
Tsukuba_f_1_19_6.png,88.62,14.18,7.39
Tsukuba_f_1_19_7.png,88.64,14.18,7.39
Tsukuba_f_1_19_8.png,88.74,14.21,7.42
Tsukuba_f_1_19_9.png,88.68,14.23,7.44
Tsukuba_f_1_1_0.png,88.6,14.17,7.38
Tsukuba_f_1_1_1.png,88.6,14.17,7.38
Tsukuba_f_1_1_10.png,88.67,14.19,7.4
Tsukuba_f_1_1_11.png,87.62,13.53,6.74
Tsukuba_f_1_1_12.png,88.4,14.07,7.28
Tsukuba_f_1_1_13.png,88.6,14.17,7.38
Tsukuba_f_1_1_14.png,88.6,14.17,7.38
Tsukuba_f_1_1_15.png,88.6,14.18,7.39
Tsukuba_f_1_1_16.png,88.59,14.25,7.46
Tsukuba_f_1_1_17.png,88.6,14.17,7.38
Tsukuba_f_1_1_18.png,88.6,14.17,7.38
Tsukuba_f_1_1_2.png,88.6,14.17,7.38
Tsukuba_f_1_1_3.png,88.6,14.17,7.38
Tsukuba_f_1_1_4.png,88.61,14.17,7.38
Tsukuba_f_1_1_5.png,88.61,14.17,7.38
Tsukuba_f_1_1_6.png,88.63,14.18,7.39
Tsukuba_f_1_1_7.png,88.67,14.18,7.39
Tsukuba_f_1_1_8.png,88.74,14.2,7.41
Tsukuba_f_1_1_9.png,88.6,14.18,7.39
Tsukuba_f_1_20_0.png,88.6,14.17,7.38
