im_name,accuracy,psnr,snr
Venus_f_0_60_15.png,95.4,22.66,12.15
Venus_f_0_60_16.png,84.24,20.55,10.03
Venus_f_0_60_17.png,95.42,22.67,12.16
Venus_f_0_60_18.png,95.42,22.67,12.16
Venus_f_0_60_2.png,95.42,22.67,12.16
Venus_f_0_60_3.png,95.42,22.67,12.15
Venus_f_0_60_4.png,95.42,22.67,12.15
Venus_f_0_60_5.png,95.42,22.66,12.15
Venus_f_0_60_6.png,95.4,22.65,12.14
Venus_f_0_60_7.png,95.36,22.61,12.1
Venus_f_0_60_8.png,95.27,22.54,12.03
Venus_f_0_60_9.png,94.73,22.18,11.67
Venus_f_0_61_0.png,95.42,22.67,12.16
Venus_f_0_61_1.png,95.42,22.67,12.16
Venus_f_0_61_10.png,92.59,20.74,10.22
Venus_f_0_61_11.png,76.0,15.76,5.25
Venus_f_0_61_12.png,94.53,22.0,11.48
Venus_f_0_61_13.png,95.42,22.67,12.16
Venus_f_0_61_14.png,95.37,22.64,12.13
Venus_f_0_61_15.png,95.41,22.67,12.16
Venus_f_0_61_16.png,86.48,20.78,10.26
Venus_f_0_61_17.png,95.42,22.67,12.16
Venus_f_0_61_18.png,95.42,22.67,12.16
Venus_f_0_61_2.png,95.42,22.67,12.16
Venus_f_0_61_3.png,95.42,22.67,12.15
Venus_f_0_61_4.png,95.42,22.67,12.15
Venus_f_0_61_5.png,95.42,22.66,12.15
Venus_f_0_61_6.png,95.4,22.65,12.14
Venus_f_0_61_7.png,95.36,22.62,12.1
Venus_f_0_61_8.png,95.26,22.54,12.03
Venus_f_0_61_9.png,94.71,22.19,11.68
Venus_f_0_62_0.png,95.42,22.67,12.16
Venus_f_0_62_1.png,95.42,22.67,12.16
Venus_f_0_62_10.png,92.43,20.68,10.16
Venus_f_0_62_11.png,74.92,15.67,5.16
Venus_f_0_62_12.png,94.35,21.87,11.36
Venus_f_0_62_13.png,95.42,22.67,12.16
Venus_f_0_62_14.png,95.41,22.67,12.16
Venus_f_0_62_15.png,95.41,22.67,12.16
Venus_f_0_62_16.png,94.38,21.46,10.95
Venus_f_0_62_17.png,95.42,22.67,12.16
Venus_f_0_62_18.png,95.42,22.67,12.16
Venus_f_0_62_2.png,95.42,22.67,12.16
Venus_f_0_62_3.png,95.42,22.67,12.16
Venus_f_0_62_4.png,95.42,22.67,12.16
Venus_f_0_62_5.png,95.41,22.66,12.15
Venus_f_0_62_6.png,95.4,22.66,12.14
Venus_f_0_62_7.png,95.34,22.62,12.1
Venus_f_0_62_8.png,95.24,22.55,12.04
Venus_f_0_62_9.png,94.66,22.2,11.69
Venus_f_0_63_0.png,95.42,22.67,12.16
Venus_f_0_63_1.png,95.42,22.67,12.16
Venus_f_0_63_10.png,92.59,21.11,10.6
Venus_f_0_63_11.png,73.04,16.14,5.63
Venus_f_0_63_12.png,87.17,19.03,8.52
Venus_f_0_63_13.png,95.42,22.67,12.16
Venus_f_0_63_14.png,95.42,22.67,12.16
Venus_f_0_63_15.png,95.42,22.67,12.16
Venus_f_0_63_16.png,95.42,22.67,12.16
Venus_f_0_63_17.png,95.42,22.67,12.16
Venus_f_0_63_18.png,95.42,22.67,12.16
Venus_f_0_63_2.png,95.42,22.67,12.16
Venus_f_0_63_3.png,95.42,22.67,12.16
Venus_f_0_63_4.png,95.42,22.67,12.16
Venus_f_0_63_5.png,95.41,22.66,12.15
Venus_f_0_63_6.png,95.41,22.66,12.15
Venus_f_0_63_7.png,95.37,22.63,12.12
Venus_f_0_63_8.png,95.3,22.59,12.07
Venus_f_0_63_9.png,94.99,22.39,11.87
Venus_f_0_6_0.png,95.42,22.67,12.16
Venus_f_0_6_1.png,95.42,22.67,12.16
Venus_f_0_6_10.png,95.42,22.67,12.16
Venus_f_0_6_11.png,95.42,22.67,12.16
Venus_f_0_6_12.png,95.42,22.67,12.16
Venus_f_0_6_13.png,95.47,22.67,12.16
Venus_f_0_6_14.png,95.46,22.66,12.15
Venus_f_0_6_15.png,95.74,22.77,12.26
Venus_f_0_6_16.png,77.93,17.58,7.07
Venus_f_0_6_17.png,12.58,13.11,2.6
Venus_f_0_6_18.png,95.42,22.67,12.16
Venus_f_0_6_2.png,95.42,22.67,12.16
Venus_f_0_6_3.png,95.42,22.67,12.16
Venus_f_0_6_4.png,95.42,22.67,12.16
Venus_f_0_6_5.png,95.42,22.67,12.16
Venus_f_0_6_6.png,95.42,22.67,12.16
Venus_f_0_6_7.png,95.42,22.67,12.16
Venus_f_0_6_8.png,95.42,22.67,12.16
Venus_f_0_6_9.png,95.42,22.67,12.16
Venus_f_0_7_0.png,95.42,22.67,12.16
Venus_f_0_7_1.png,95.42,22.67,12.16
Venus_f_0_7_10.png,95.42,22.67,12.16
Venus_f_0_7_11.png,95.42,22.67,12.16
Venus_f_0_7_12.png,95.42,22.67,12.16
Venus_f_0_7_13.png,95.47,22.67,12.16
Venus_f_0_7_14.png,95.46,22.66,12.15
Venus_f_0_7_15.png,95.74,22.77,12.26
Venus_f_0_7_16.png,77.93,17.58,7.07
Venus_f_0_7_17.png,12.58,13.11,2.6
Venus_f_0_7_18.png,95.42,22.67,12.16
Venus_f_0_7_2.png,95.42,22.67,12.16
Venus_f_0_7_3.png,95.42,22.67,12.16
Venus_f_0_7_4.png,95.42,22.67,12.16
Venus_f_0_7_5.png,95.42,22.67,12.16
Venus_f_0_7_6.png,95.42,22.67,12.16
Venus_f_0_7_7.png,95.42,22.67,12.16
Venus_f_0_7_8.png,95.42,22.67,12.16
Venus_f_0_7_9.png,95.42,22.67,12.16
Venus_f_0_8_0.png,95.42,22.67,12.16
Venus_f_0_8_1.png,95.42,22.67,12.16
Venus_f_0_8_10.png,92.22,20.77,10.26
Venus_f_0_8_11.png,72.58,15.73,5.21
Venus_f_0_8_12.png,93.6,21.39,10.88
Venus_f_0_8_13.png,95.42,22.67,12.16
Venus_f_0_8_14.png,95.41,22.67,12.16
Venus_f_0_8_15.png,95.41,22.67,12.16
Venus_f_0_8_16.png,95.42,22.67,12.16
Venus_f_0_8_17.png,95.42,22.67,12.16
Venus_f_0_8_18.png,95.42,22.67,12.16
Venus_f_0_8_2.png,95.42,22.67,12.16
Venus_f_0_8_3.png,95.42,22.67,12.16
Venus_f_0_8_4.png,95.42,22.67,12.16
Venus_f_0_8_5.png,95.41,22.66,12.15
Venus_f_0_8_6.png,95.4,22.66,12.15
Venus_f_0_8_7.png,95.35,22.62,12.11
Venus_f_0_8_8.png,95.25,22.56,12.05
Venus_f_0_8_9.png,94.67,22.23,11.71
Venus_f_0_9_0.png,95.42,22.67,12.16
Venus_f_0_9_1.png,95.42,22.67,12.16
Venus_f_0_9_10.png,95.42,22.67,12.16
Venus_f_0_9_11.png,95.42,22.67,12.16
Venus_f_0_9_12.png,95.42,22.67,12.16
Venus_f_0_9_13.png,95.47,22.67,12.16
Venus_f_0_9_14.png,95.46,22.66,12.15
Venus_f_0_9_15.png,95.74,22.77,12.26
Venus_f_0_9_16.png,77.93,17.58,7.07
Venus_f_0_9_17.png,12.58,13.11,2.6
Venus_f_0_9_18.png,95.42,22.67,12.16
Venus_f_0_9_2.png,95.42,22.67,12.16
Venus_f_0_9_3.png,95.42,22.67,12.16
Venus_f_0_9_4.png,95.42,22.67,12.16
Venus_f_0_9_5.png,95.42,22.67,12.16
Venus_f_0_9_6.png,95.42,22.67,12.16
Venus_f_0_9_7.png,95.42,22.67,12.16
Venus_f_0_9_8.png,95.42,22.67,12.16
Venus_f_0_9_9.png,95.42,22.67,12.16
Venus_f_1_0_0.png,95.42,22.67,12.16
Venus_f_1_0_1.png,95.42,22.67,12.16
Venus_f_1_0_10.png,95.42,22.67,12.16
Venus_f_1_0_11.png,95.42,22.67,12.16
Venus_f_1_0_12.png,95.42,22.67,12.16
Venus_f_1_0_13.png,95.42,22.67,12.16
Venus_f_1_0_14.png,95.42,22.67,12.16
Venus_f_1_0_15.png,95.42,22.67,12.16
Venus_f_1_0_16.png,95.42,22.67,12.16
Venus_f_1_0_17.png,95.42,22.67,12.16
Venus_f_1_0_18.png,95.42,22.67,12.16
Venus_f_1_0_2.png,95.42,22.67,12.16
Venus_f_1_0_3.png,95.42,22.67,12.16
Venus_f_1_0_4.png,95.42,22.67,12.16
Venus_f_1_0_5.png,95.42,22.67,12.16
Venus_f_1_0_6.png,95.42,22.67,12.16
Venus_f_1_0_7.png,95.42,22.67,12.16
Venus_f_1_0_8.png,95.42,22.67,12.16
Venus_f_1_0_9.png,95.42,22.67,12.16
Venus_f_1_10_0.png,95.42,22.67,12.16
Venus_f_1_10_1.png,95.42,22.67,12.16
Venus_f_1_10_10.png,95.42,22.67,12.16
Venus_f_1_10_11.png,95.42,22.67,12.16
Venus_f_1_10_12.png,95.42,22.67,12.16
Venus_f_1_10_13.png,95.47,22.67,12.16
Venus_f_1_10_14.png,95.46,22.66,12.15
Venus_f_1_10_15.png,95.74,22.77,12.26
Venus_f_1_10_16.png,77.93,17.58,7.07
Venus_f_1_10_17.png,12.58,13.11,2.6
Venus_f_1_10_18.png,95.42,22.67,12.16
Venus_f_1_10_2.png,95.42,22.67,12.16
Venus_f_1_10_3.png,95.42,22.67,12.16
Venus_f_1_10_4.png,95.42,22.67,12.16
Venus_f_1_10_5.png,95.42,22.67,12.16
Venus_f_1_10_6.png,95.42,22.67,12.16
Venus_f_1_10_7.png,95.42,22.67,12.16
Venus_f_1_10_8.png,95.42,22.67,12.16
Venus_f_1_10_9.png,95.42,22.67,12.16
Venus_f_1_11_0.png,95.42,22.67,12.16
Venus_f_1_11_1.png,95.42,22.67,12.16
Venus_f_1_11_10.png,95.42,22.67,12.16
Venus_f_1_11_11.png,95.42,22.67,12.16
Venus_f_1_11_12.png,95.42,22.67,12.16
Venus_f_1_11_13.png,95.47,22.67,12.16
Venus_f_1_11_14.png,95.46,22.66,12.15
Venus_f_1_11_15.png,95.74,22.77,12.26
Venus_f_1_11_16.png,77.93,17.58,7.07
Venus_f_1_11_17.png,12.58,13.11,2.6
Venus_f_1_11_18.png,95.42,22.67,12.16
Venus_f_1_11_2.png,95.42,22.67,12.16
Venus_f_1_11_3.png,95.42,22.67,12.16
Venus_f_1_11_4.png,95.42,22.67,12.16
Venus_f_1_11_5.png,95.42,22.67,12.16
Venus_f_1_11_6.png,95.42,22.67,12.16
Venus_f_1_11_7.png,95.42,22.67,12.16
Venus_f_1_11_8.png,95.42,22.67,12.16
Venus_f_1_11_9.png,95.42,22.67,12.16
Venus_f_1_12_0.png,95.42,22.67,12.16
Venus_f_1_12_1.png,95.42,22.67,12.16
Venus_f_1_12_10.png,95.42,22.67,12.16
Venus_f_1_12_11.png,95.42,22.67,12.16
Venus_f_1_12_12.png,95.42,22.67,12.16
Venus_f_1_12_13.png,95.47,22.67,12.16
Venus_f_1_12_14.png,95.46,22.66,12.15
Venus_f_1_12_15.png,95.74,22.77,12.26
Venus_f_1_12_16.png,77.93,17.58,7.07
Venus_f_1_12_17.png,12.58,13.11,2.6
Venus_f_1_12_18.png,95.42,22.67,12.16
Venus_f_1_12_2.png,95.42,22.67,12.16
Venus_f_1_12_3.png,95.42,22.67,12.16
Venus_f_1_12_4.png,95.42,22.67,12.16
Venus_f_1_12_5.png,95.42,22.67,12.16
Venus_f_1_12_6.png,95.42,22.67,12.16
Venus_f_1_12_7.png,95.42,22.67,12.16
Venus_f_1_12_8.png,95.42,22.67,12.16
Venus_f_1_12_9.png,95.42,22.67,12.16
Venus_f_1_13_0.png,95.42,22.67,12.16
Venus_f_1_13_1.png,95.42,22.67,12.16
Venus_f_1_13_10.png,95.42,22.67,12.16
Venus_f_1_13_11.png,95.42,22.67,12.16
Venus_f_1_13_12.png,95.42,22.67,12.16
Venus_f_1_13_13.png,95.47,22.67,12.16
Venus_f_1_13_14.png,95.46,22.66,12.15
Venus_f_1_13_15.png,95.74,22.77,12.26
Venus_f_1_13_16.png,77.93,17.58,7.07
Venus_f_1_13_17.png,12.58,13.11,2.6
Venus_f_1_13_18.png,95.42,22.67,12.16
Venus_f_1_13_2.png,95.42,22.67,12.16
Venus_f_1_13_3.png,95.42,22.67,12.16
Venus_f_1_13_4.png,95.42,22.67,12.16
Venus_f_1_13_5.png,95.42,22.67,12.16
Venus_f_1_13_6.png,95.42,22.67,12.16
Venus_f_1_13_7.png,95.42,22.67,12.16
Venus_f_1_13_8.png,95.42,22.67,12.16
Venus_f_1_13_9.png,95.42,22.67,12.16
Venus_f_1_14_0.png,95.42,22.67,12.16
Venus_f_1_14_1.png,95.42,22.67,12.16
Venus_f_1_14_10.png,95.42,22.67,12.16
Venus_f_1_14_11.png,95.42,22.67,12.16
Venus_f_1_14_12.png,95.42,22.67,12.16
Venus_f_1_14_13.png,95.47,22.67,12.16
Venus_f_1_14_14.png,95.46,22.66,12.15
Venus_f_1_14_15.png,95.74,22.77,12.26
Venus_f_1_14_16.png,77.93,17.58,7.07
Venus_f_1_14_17.png,12.58,13.11,2.6
Venus_f_1_14_18.png,95.42,22.67,12.16
Venus_f_1_14_2.png,95.42,22.67,12.16
Venus_f_1_14_3.png,95.42,22.67,12.16
Venus_f_1_14_4.png,95.42,22.67,12.16
Venus_f_1_14_5.png,95.42,22.67,12.16
Venus_f_1_14_6.png,95.42,22.67,12.16
Venus_f_1_14_7.png,95.42,22.67,12.16
Venus_f_1_14_8.png,95.42,22.67,12.16
Venus_f_1_14_9.png,95.42,22.67,12.16
Venus_f_1_15_0.png,95.42,22.67,12.16
Venus_f_1_15_1.png,95.42,22.67,12.16
Venus_f_1_15_10.png,95.42,22.67,12.16
Venus_f_1_15_11.png,95.42,22.67,12.16
Venus_f_1_15_12.png,95.42,22.67,12.16
Venus_f_1_15_13.png,95.47,22.67,12.16
Venus_f_1_15_14.png,95.46,22.66,12.15
Venus_f_1_15_15.png,95.74,22.77,12.26
Venus_f_1_15_16.png,77.93,17.58,7.07
Venus_f_1_15_17.png,12.58,13.11,2.6
Venus_f_1_15_18.png,95.42,22.67,12.16
Venus_f_1_15_2.png,95.42,22.67,12.16
Venus_f_1_15_3.png,95.42,22.67,12.16
Venus_f_1_15_4.png,95.42,22.67,12.16
Venus_f_1_15_5.png,95.42,22.67,12.16
Venus_f_1_15_6.png,95.42,22.67,12.16
Venus_f_1_15_7.png,95.42,22.67,12.16
Venus_f_1_15_8.png,95.42,22.67,12.16
Venus_f_1_15_9.png,95.42,22.67,12.16
Venus_f_1_16_0.png,95.42,22.67,12.16
Venus_f_1_16_1.png,95.42,22.67,12.16
Venus_f_1_16_10.png,95.42,22.67,12.16
Venus_f_1_16_11.png,95.42,22.67,12.16
Venus_f_1_16_12.png,95.42,22.67,12.16
Venus_f_1_16_13.png,95.47,22.67,12.16
Venus_f_1_16_14.png,95.46,22.66,12.15
Venus_f_1_16_15.png,95.74,22.77,12.26
Venus_f_1_16_16.png,77.93,17.58,7.07
Venus_f_1_16_17.png,12.58,13.11,2.6
Venus_f_1_16_18.png,95.42,22.67,12.16
Venus_f_1_16_2.png,95.42,22.67,12.16
Venus_f_1_16_3.png,95.42,22.67,12.16
Venus_f_1_16_4.png,95.42,22.67,12.16
Venus_f_1_16_5.png,95.42,22.67,12.16
Venus_f_1_16_6.png,95.42,22.67,12.16
Venus_f_1_16_7.png,95.42,22.67,12.16
Venus_f_1_16_8.png,95.42,22.67,12.16
Venus_f_1_16_9.png,95.42,22.67,12.16
Venus_f_1_17_0.png,95.42,22.67,12.16
Venus_f_1_17_1.png,95.42,22.67,12.16
Venus_f_1_17_10.png,95.42,22.67,12.16
Venus_f_1_17_11.png,95.42,22.67,12.16
Venus_f_1_17_12.png,95.42,22.67,12.16
Venus_f_1_17_13.png,95.47,22.67,12.16
Venus_f_1_17_14.png,95.46,22.66,12.15
Venus_f_1_17_15.png,95.74,22.77,12.26
Venus_f_1_17_16.png,77.93,17.58,7.07
Venus_f_1_17_17.png,12.58,13.11,2.6
Venus_f_1_17_18.png,95.42,22.67,12.16
Venus_f_1_17_2.png,95.42,22.67,12.16
Venus_f_1_17_3.png,95.42,22.67,12.16
Venus_f_1_17_4.png,95.42,22.67,12.16
Venus_f_1_17_5.png,95.42,22.67,12.16
Venus_f_1_17_6.png,95.42,22.67,12.16
Venus_f_1_17_7.png,95.42,22.67,12.16
Venus_f_1_17_8.png,95.42,22.67,12.16
Venus_f_1_17_9.png,95.42,22.67,12.16
Venus_f_1_18_0.png,95.42,22.67,12.16
Venus_f_1_18_1.png,95.42,22.67,12.16
Venus_f_1_18_10.png,95.42,22.67,12.16
Venus_f_1_18_11.png,95.42,22.67,12.16
Venus_f_1_18_12.png,95.42,22.67,12.16
Venus_f_1_18_13.png,95.47,22.67,12.16
Venus_f_1_18_14.png,95.46,22.66,12.15
Venus_f_1_18_15.png,95.74,22.77,12.26
Venus_f_1_18_16.png,77.93,17.58,7.07
Venus_f_1_18_17.png,12.58,13.11,2.6
Venus_f_1_18_18.png,95.42,22.67,12.16
Venus_f_1_18_2.png,95.42,22.67,12.16
Venus_f_1_18_3.png,95.42,22.67,12.16
Venus_f_1_18_4.png,95.42,22.67,12.16
Venus_f_1_18_5.png,95.42,22.67,12.16
Venus_f_1_18_6.png,95.42,22.67,12.16
Venus_f_1_18_7.png,95.42,22.67,12.16
Venus_f_1_18_8.png,95.42,22.67,12.16
Venus_f_1_18_9.png,95.42,22.67,12.16
Venus_f_1_19_0.png,95.42,22.67,12.16
Venus_f_1_19_1.png,95.42,22.67,12.16
Venus_f_1_19_10.png,92.17,20.78,10.27
Venus_f_1_19_11.png,72.11,15.76,5.25
Venus_f_1_19_12.png,93.06,21.1,10.59
Venus_f_1_19_13.png,95.42,22.67,12.16
Venus_f_1_19_14.png,95.42,22.67,12.16
Venus_f_1_19_15.png,95.42,22.67,12.16
Venus_f_1_19_16.png,95.42,22.67,12.16
Venus_f_1_19_17.png,95.42,22.67,12.16
Venus_f_1_19_18.png,95.42,22.67,12.16
Venus_f_1_19_2.png,95.42,22.67,12.16
Venus_f_1_19_3.png,95.42,22.67,12.16
Venus_f_1_19_4.png,95.42,22.67,12.16
Venus_f_1_19_5.png,95.41,22.66,12.15
Venus_f_1_19_6.png,95.4,22.66,12.15
Venus_f_1_19_7.png,95.36,22.62,12.11
Venus_f_1_19_8.png,95.27,22.57,12.05
Venus_f_1_19_9.png,94.8,22.28,11.77
Venus_f_1_1_0.png,95.42,22.67,12.16
Venus_f_1_1_1.png,95.42,22.67,12.16
Venus_f_1_1_10.png,92.19,20.67,10.16
Venus_f_1_1_11.png,73.56,15.64,5.12
Venus_f_1_1_12.png,94.22,21.76,11.25
Venus_f_1_1_13.png,95.42,22.67,12.16
Venus_f_1_1_14.png,95.41,22.67,12.16
Venus_f_1_1_15.png,95.41,22.67,12.16
Venus_f_1_1_16.png,95.72,22.21,11.7
Venus_f_1_1_17.png,95.42,22.67,12.16
Venus_f_1_1_18.png,95.42,22.67,12.16
Venus_f_1_1_2.png,95.42,22.67,12.16
Venus_f_1_1_3.png,95.42,22.67,12.16
Venus_f_1_1_4.png,95.42,22.67,12.16
Venus_f_1_1_5.png,95.41,22.66,12.15
Venus_f_1_1_6.png,95.4,22.66,12.14
Venus_f_1_1_7.png,95.35,22.62,12.11
Venus_f_1_1_8.png,95.25,22.56,12.05
Venus_f_1_1_9.png,94.65,22.21,11.7
Venus_f_1_20_0.png,95.42,22.67,12.16
Venus_f_1_20_1.png,95.42,22.67,12.16
Venus_f_1_20_10.png,95.42,22.67,12.16
Venus_f_1_20_11.png,95.42,22.67,12.16
Venus_f_1_20_12.png,95.42,22.67,12.16
Venus_f_1_20_13.png,95.47,22.67,12.16
Venus_f_1_20_14.png,95.46,22.66,12.15
Venus_f_1_20_15.png,95.74,22.77,12.26
Venus_f_1_20_16.png,77.93,17.58,7.07
Venus_f_1_20_17.png,12.58,13.11,2.6
Venus_f_1_20_18.png,95.42,22.67,12.16
Venus_f_1_20_2.png,95.42,22.67,12.16
Venus_f_1_20_3.png,95.42,22.67,12.16
Venus_f_1_20_4.png,95.42,22.67,12.16
Venus_f_1_20_5.png,95.42,22.67,12.16
Venus_f_1_20_6.png,95.42,22.67,12.16
Venus_f_1_20_7.png,95.42,22.67,12.16
Venus_f_1_20_8.png,95.42,22.67,12.16
Venus_f_1_20_9.png,95.42,22.67,12.16
Venus_f_1_21_0.png,95.42,22.67,12.16
Venus_f_1_21_1.png,95.42,22.67,12.16
Venus_f_1_21_10.png,95.42,22.67,12.16
Venus_f_1_21_11.png,95.42,22.67,12.16
Venus_f_1_21_12.png,95.42,22.67,12.16
Venus_f_1_21_13.png,95.47,22.67,12.16
Venus_f_1_21_14.png,95.46,22.66,12.15
Venus_f_1_21_15.png,95.74,22.77,12.26
Venus_f_1_21_16.png,77.93,17.58,7.07
Venus_f_1_21_17.png,12.58,13.11,2.6
Venus_f_1_21_18.png,95.42,22.67,12.16
Venus_f_1_21_2.png,95.42,22.67,12.16
Venus_f_1_21_3.png,95.42,22.67,12.16
Venus_f_1_21_4.png,95.42,22.67,12.16
Venus_f_1_21_5.png,95.42,22.67,12.16
Venus_f_1_21_6.png,95.42,22.67,12.16
Venus_f_1_21_7.png,95.42,22.67,12.16
Venus_f_1_21_8.png,95.42,22.67,12.16
Venus_f_1_21_9.png,95.42,22.67,12.16
Venus_f_1_22_0.png,95.42,22.67,12.16
Venus_f_1_22_1.png,95.42,22.67,12.16
Venus_f_1_22_10.png,95.42,22.67,12.16
Venus_f_1_22_11.png,95.42,22.67,12.16
Venus_f_1_22_12.png,95.42,22.67,12.16
Venus_f_1_22_13.png,95.47,22.67,12.16
Venus_f_1_22_14.png,95.46,22.66,12.15
Venus_f_1_22_15.png,95.74,22.77,12.26
Venus_f_1_22_16.png,77.93,17.58,7.07
Venus_f_1_22_17.png,12.58,13.11,2.6
Venus_f_1_22_18.png,95.42,22.67,12.16
Venus_f_1_22_2.png,95.42,22.67,12.16
Venus_f_1_22_3.png,95.42,22.67,12.16
Venus_f_1_22_4.png,95.42,22.67,12.16
Venus_f_1_22_5.png,95.42,22.67,12.16
Venus_f_1_22_6.png,95.42,22.67,12.16
Venus_f_1_22_7.png,95.42,22.67,12.16
Venus_f_1_22_8.png,95.42,22.67,12.16
Venus_f_1_22_9.png,95.42,22.67,12.16
Venus_f_1_23_0.png,95.42,22.67,12.16
Venus_f_1_23_1.png,95.42,22.67,12.16
Venus_f_1_23_10.png,95.42,22.67,12.16
Venus_f_1_23_11.png,95.42,22.67,12.16
Venus_f_1_23_12.png,95.42,22.67,12.16
Venus_f_1_23_13.png,95.47,22.67,12.16
Venus_f_1_23_14.png,95.46,22.66,12.15
Venus_f_1_23_15.png,95.74,22.77,12.26
Venus_f_1_23_16.png,77.93,17.58,7.07
Venus_f_1_23_17.png,12.58,13.11,2.6
Venus_f_1_23_18.png,95.42,22.67,12.16
Venus_f_1_23_2.png,95.42,22.67,12.16
Venus_f_1_23_3.png,95.42,22.67,12.16
Venus_f_1_23_4.png,95.42,22.67,12.16
Venus_f_1_23_5.png,95.42,22.67,12.16
Venus_f_1_23_6.png,95.42,22.67,12.16
Venus_f_1_23_7.png,95.42,22.67,12.16
Venus_f_1_23_8.png,95.42,22.67,12.16
Venus_f_1_23_9.png,95.42,22.67,12.16
Venus_f_1_24_0.png,95.42,22.67,12.16
Venus_f_1_24_1.png,95.42,22.67,12.16
Venus_f_1_24_10.png,95.42,22.67,12.16
Venus_f_1_24_11.png,95.43,22.68,12.16
Venus_f_1_24_12.png,95.42,22.67,12.16
Venus_f_1_24_13.png,95.47,22.67,12.16
Venus_f_1_24_14.png,95.46,22.66,12.15
Venus_f_1_24_15.png,95.74,22.77,12.26
Venus_f_1_24_16.png,77.93,17.58,7.07
Venus_f_1_24_17.png,12.58,13.11,2.6
Venus_f_1_24_18.png,95.42,22.67,12.16
Venus_f_1_24_2.png,95.42,22.67,12.16
Venus_f_1_24_3.png,95.42,22.67,12.16
Venus_f_1_24_4.png,95.42,22.67,12.16
Venus_f_1_24_5.png,95.42,22.67,12.16
Venus_f_1_24_6.png,95.42,22.67,12.16
Venus_f_1_24_7.png,95.42,22.67,12.16
Venus_f_1_24_8.png,95.43,22.68,12.16
Venus_f_1_24_9.png,95.43,22.68,12.16
Venus_f_1_25_0.png,95.42,22.67,12.16
Venus_f_1_25_1.png,95.42,22.67,12.16
Venus_f_1_25_10.png,95.42,22.67,12.16
Venus_f_1_25_11.png,95.43,22.68,12.16
Venus_f_1_25_12.png,95.42,22.67,12.16
Venus_f_1_25_13.png,95.47,22.67,12.16
Venus_f_1_25_14.png,95.46,22.66,12.15
Venus_f_1_25_15.png,95.74,22.77,12.26
Venus_f_1_25_16.png,77.93,17.58,7.07
Venus_f_1_25_17.png,12.58,13.11,2.6
Venus_f_1_25_18.png,95.42,22.67,12.16
Venus_f_1_25_2.png,95.42,22.67,12.16
Venus_f_1_25_3.png,95.42,22.67,12.16
Venus_f_1_25_4.png,95.42,22.67,12.16
Venus_f_1_25_5.png,95.42,22.67,12.16
Venus_f_1_25_6.png,95.42,22.67,12.16
Venus_f_1_25_7.png,95.42,22.67,12.16
Venus_f_1_25_8.png,95.43,22.68,12.16
Venus_f_1_25_9.png,95.43,22.68,12.16
Venus_f_1_26_0.png,95.42,22.67,12.16
Venus_f_1_26_1.png,95.42,22.67,12.16
Venus_f_1_26_10.png,95.42,22.67,12.16
Venus_f_1_26_11.png,95.43,22.68,12.16
Venus_f_1_26_12.png,95.42,22.67,12.16
Venus_f_1_26_13.png,95.47,22.67,12.16
Venus_f_1_26_14.png,95.46,22.66,12.15
Venus_f_1_26_15.png,95.74,22.77,12.26
Venus_f_1_26_16.png,77.93,17.58,7.07
Venus_f_1_26_17.png,12.58,13.11,2.6
Venus_f_1_26_18.png,95.42,22.67,12.16
Venus_f_1_26_2.png,95.42,22.67,12.16
Venus_f_1_26_3.png,95.42,22.67,12.16
Venus_f_1_26_4.png,95.42,22.67,12.16
Venus_f_1_26_5.png,95.42,22.67,12.16
Venus_f_1_26_6.png,95.42,22.67,12.16
Venus_f_1_26_7.png,95.42,22.67,12.16
Venus_f_1_26_8.png,95.43,22.68,12.16
Venus_f_1_26_9.png,95.43,22.68,12.16
Venus_f_1_27_0.png,95.42,22.67,12.16
Venus_f_1_27_1.png,95.42,22.67,12.16
Venus_f_1_27_10.png,95.42,22.67,12.16
Venus_f_1_27_11.png,95.43,22.68,12.16
Venus_f_1_27_12.png,95.42,22.67,12.16
Venus_f_1_27_13.png,95.47,22.67,12.16
Venus_f_1_27_14.png,95.46,22.66,12.15
Venus_f_1_27_15.png,95.74,22.77,12.26
Venus_f_1_27_16.png,77.93,17.58,7.07
Venus_f_1_27_17.png,12.58,13.11,2.6
Venus_f_1_27_18.png,95.42,22.67,12.16
Venus_f_1_27_2.png,95.42,22.67,12.16
Venus_f_1_27_3.png,95.42,22.67,12.16
Venus_f_1_27_4.png,95.42,22.67,12.16
Venus_f_1_27_5.png,95.42,22.67,12.16
Venus_f_1_27_6.png,95.42,22.67,12.16
Venus_f_1_27_7.png,95.42,22.67,12.16
Venus_f_1_27_8.png,95.43,22.68,12.16
Venus_f_1_27_9.png,95.43,22.68,12.16
Venus_f_1_28_0.png,95.42,22.67,12.16
Venus_f_1_28_1.png,95.42,22.67,12.16
Venus_f_1_28_10.png,95.42,22.67,12.16
Venus_f_1_28_11.png,95.43,22.68,12.16
Venus_f_1_28_12.png,95.42,22.67,12.16
Venus_f_1_28_13.png,95.47,22.67,12.16
Venus_f_1_28_14.png,95.46,22.66,12.15
Venus_f_1_28_15.png,95.74,22.77,12.26
Venus_f_1_28_16.png,77.93,17.58,7.07
Venus_f_1_28_17.png,12.58,13.11,2.6
Venus_f_1_28_18.png,95.42,22.67,12.16
Venus_f_1_28_2.png,95.42,22.67,12.16
